timestamp,sensor_id,parameter,value,unit,alert_level
19:36:25.858,SENSOR-WIND,WIND,35.16,km/h,WARNING
19:36:25.859,SENSOR-HUMID,HUMIDITY,79.85,%,NORMAL
19:36:25.860,SENSOR-SOIL,SOIL_MOIST,55.87,%,NORMAL
19:36:25.860,SENSOR-RAIN,RAINFALL,48.98,mm,CRITICAL
19:36:25.860,SENSOR-AQI,AQI,51.31,AQI,NORMAL
19:36:25.862,SENSOR-HUMID,HUMIDITY,45.52,%,NORMAL
19:36:25.862,SENSOR-WIND,WIND,17.62,km/h,NORMAL
19:36:25.862,SENSOR-UV,UV_INDEX,5.11,UV,NORMAL
19:36:25.862,SENSOR-TEMP,TEMP,27.71,C,NORMAL
19:36:25.864,SENSOR-UV,UV_INDEX,7.42,UV,WARNING
19:36:25.864,SENSOR-SOIL,SOIL_MOIST,57.1,%,NORMAL
19:36:25.864,SENSOR-AQI,AQI,132.39,AQI,WARNING
19:36:25.864,SENSOR-RAIN,RAINFALL,24.68,mm,NORMAL
19:36:25.865,SENSOR-HUMID,HUMIDITY,33.99,%,NORMAL
19:36:25.868,SENSOR-TEMP,TEMP,39.55,C,CRITICAL
19:36:25.868,SENSOR-WIND,WIND,55.94,km/h,CRITICAL
19:36:25.868,SENSOR-AQI,AQI,115.49,AQI,WARNING
19:36:25.868,SENSOR-HUMID,HUMIDITY,38.44,%,NORMAL
19:36:25.868,SENSOR-UV,UV_INDEX,5.84,UV,NORMAL
19:36:25.868,SENSOR-RAIN,RAINFALL,13.13,mm,NORMAL
19:36:25.869,SENSOR-SOIL,SOIL_MOIST,53.8,%,NORMAL
19:36:25.870,SENSOR-RAIN,RAINFALL,35.28,mm,CRITICAL
19:36:25.870,SENSOR-WIND,WIND,70.35,km/h,CRITICAL
19:36:25.870,SENSOR-AQI,AQI,107.43,AQI,WARNING
19:36:25.871,SENSOR-TEMP,TEMP,25.12,C,NORMAL
19:36:25.871,SENSOR-SOIL,SOIL_MOIST,23.63,%,WARNING
19:36:25.872,SENSOR-HUMID,HUMIDITY,52.29,%,NORMAL
19:36:25.872,SENSOR-WIND,WIND,61.83,km/h,CRITICAL
19:36:25.872,SENSOR-UV,UV_INDEX,0.33,UV,NORMAL
19:36:25.873,SENSOR-TEMP,TEMP,35.33,C,CRITICAL
19:36:25.874,SENSOR-AQI,AQI,100.92,AQI,WARNING
19:36:25.874,SENSOR-WIND,WIND,30.49,km/h,WARNING
19:36:25.874,SENSOR-SOIL,SOIL_MOIST,77.29,%,NORMAL
19:36:25.875,SENSOR-RAIN,RAINFALL,38.37,mm,CRITICAL
19:36:25.875,SENSOR-UV,UV_INDEX,8.19,UV,CRITICAL
19:36:25.876,SENSOR-AQI,AQI,190.95,AQI,CRITICAL
19:36:25.876,SENSOR-HUMID,HUMIDITY,99.26,%,CRITICAL
19:36:25.876,SENSOR-TEMP,TEMP,19.62,C,NOTICE
19:36:25.876,SENSOR-WIND,WIND,40.93,km/h,WARNING
19:36:25.878,SENSOR-SOIL,SOIL_MOIST,46.31,%,NORMAL
19:36:25.878,SENSOR-RAIN,RAINFALL,33.75,mm,CRITICAL
19:36:25.878,SENSOR-WIND,WIND,68.78,km/h,CRITICAL
19:36:25.878,SENSOR-UV,UV_INDEX,0.31,UV,NORMAL
19:36:25.879,SENSOR-AQI,AQI,60.37,AQI,NORMAL
19:36:25.881,SENSOR-HUMID,HUMIDITY,89.82,%,CRITICAL
19:36:25.881,SENSOR-SOIL,SOIL_MOIST,50.77,%,NORMAL
19:36:25.881,SENSOR-WIND,WIND,40.28,km/h,WARNING
19:36:25.881,SENSOR-TEMP,TEMP,34.42,C,NORMAL
19:36:25.881,SENSOR-RAIN,RAINFALL,11.89,mm,NORMAL
19:36:25.883,SENSOR-UV,UV_INDEX,7.16,UV,WARNING
19:36:25.883,SENSOR-SOIL,SOIL_MOIST,54.36,%,NORMAL
19:36:25.883,SENSOR-WIND,WIND,52.61,km/h,CRITICAL
19:36:25.883,SENSOR-AQI,AQI,131.54,AQI,WARNING
19:36:25.884,SENSOR-HUMID,HUMIDITY,44.68,%,NORMAL
19:36:25.885,SENSOR-TEMP,TEMP,30.12,C,NORMAL
19:36:25.885,SENSOR-RAIN,RAINFALL,31.29,mm,CRITICAL
19:36:25.886,SENSOR-RAIN,RAINFALL,9.86,mm,NORMAL
19:36:25.886,SENSOR-AQI,AQI,180.69,AQI,CRITICAL
19:36:25.887,SENSOR-WIND,WIND,69.41,km/h,CRITICAL
19:36:25.888,SENSOR-SOIL,SOIL_MOIST,75.4,%,NORMAL
19:36:25.888,SENSOR-UV,UV_INDEX,10.02,UV,CRITICAL
19:36:25.889,SENSOR-HUMID,HUMIDITY,80.46,%,NORMAL
19:36:25.889,SENSOR-TEMP,TEMP,41.21,C,CRITICAL
19:36:25.889,SENSOR-RAIN,RAINFALL,33.58,mm,CRITICAL
19:36:25.889,SENSOR-WIND,WIND,65.49,km/h,CRITICAL
19:36:25.889,SENSOR-AQI,AQI,65.63,AQI,NORMAL
19:36:25.892,SENSOR-UV,UV_INDEX,4.21,UV,NORMAL
19:36:25.892,SENSOR-SOIL,SOIL_MOIST,16.65,%,CRITICAL
19:36:25.892,SENSOR-AQI,AQI,82.85,AQI,NORMAL
19:36:25.892,SENSOR-WIND,WIND,30.99,km/h,WARNING
19:36:25.894,SENSOR-HUMID,HUMIDITY,85.9,%,CRITICAL
19:36:25.894,SENSOR-TEMP,TEMP,31.9,C,NORMAL
19:36:25.894,SENSOR-UV,UV_INDEX,2.4,UV,NORMAL
19:36:25.894,SENSOR-WIND,WIND,78.56,km/h,CRITICAL
19:36:25.894,SENSOR-RAIN,RAINFALL,11.76,mm,NORMAL
19:36:25.894,SENSOR-AQI,AQI,184.44,AQI,CRITICAL
19:36:25.895,SENSOR-SOIL,SOIL_MOIST,56.47,%,NORMAL
19:36:25.896,SENSOR-HUMID,HUMIDITY,47.76,%,NORMAL
19:36:25.897,SENSOR-RAIN,RAINFALL,22.26,mm,NORMAL
19:36:25.897,SENSOR-WIND,WIND,49.57,km/h,WARNING
19:36:25.897,SENSOR-TEMP,TEMP,26.51,C,NORMAL
19:36:25.899,SENSOR-RAIN,RAINFALL,29.78,mm,CRITICAL
19:36:25.899,SENSOR-HUMID,HUMIDITY,30.3,%,NORMAL
19:36:25.899,SENSOR-TEMP,TEMP,23.12,C,NORMAL
19:36:25.899,SENSOR-AQI,AQI,137.72,AQI,WARNING
19:36:25.900,SENSOR-SOIL,SOIL_MOIST,12.04,%,CRITICAL
19:36:25.900,SENSOR-UV,UV_INDEX,9.98,UV,CRITICAL
19:36:25.900,SENSOR-WIND,WIND,62.94,km/h,CRITICAL
19:36:25.901,SENSOR-AQI,AQI,189.76,AQI,CRITICAL
19:36:25.902,SENSOR-UV,UV_INDEX,8.18,UV,CRITICAL
19:36:25.902,SENSOR-RAIN,RAINFALL,13.24,mm,NORMAL
19:36:25.903,SENSOR-HUMID,HUMIDITY,73.0,%,NORMAL
19:36:25.903,SENSOR-WIND,WIND,33.64,km/h,WARNING
19:36:25.903,SENSOR-SOIL,SOIL_MOIST,57.1,%,NORMAL
19:36:25.903,SENSOR-TEMP,TEMP,38.27,C,CRITICAL
19:36:25.904,SENSOR-RAIN,RAINFALL,12.97,mm,NORMAL
19:36:25.905,SENSOR-AQI,AQI,177.04,AQI,CRITICAL
19:36:25.906,SENSOR-WIND,WIND,59.51,km/h,CRITICAL
19:36:25.907,SENSOR-UV,UV_INDEX,3.01,UV,NORMAL
19:36:25.907,SENSOR-HUMID,HUMIDITY,72.83,%,NORMAL
19:36:25.908,SENSOR-WIND,WIND,49.97,km/h,WARNING
19:36:25.908,SENSOR-TEMP,TEMP,33.72,C,NORMAL
19:36:25.908,SENSOR-SOIL,SOIL_MOIST,76.0,%,NORMAL
19:36:25.909,SENSOR-RAIN,RAINFALL,44.26,mm,CRITICAL
19:36:25.910,SENSOR-SOIL,SOIL_MOIST,71.59,%,NORMAL
19:36:25.910,SENSOR-AQI,AQI,193.4,AQI,CRITICAL
19:36:25.910,SENSOR-WIND,WIND,21.04,km/h,NORMAL
19:36:25.910,SENSOR-TEMP,TEMP,26.33,C,NORMAL
19:36:25.912,SENSOR-UV,UV_INDEX,5.39,UV,NORMAL
19:36:25.912,SENSOR-HUMID,HUMIDITY,76.47,%,NORMAL
19:36:25.914,SENSOR-RAIN,RAINFALL,49.06,mm,CRITICAL
19:36:25.914,SENSOR-WIND,WIND,6.9,km/h,NORMAL
19:36:25.914,SENSOR-TEMP,TEMP,31.03,C,NORMAL
19:36:25.915,SENSOR-RAIN,RAINFALL,43.95,mm,CRITICAL
19:36:25.915,SENSOR-AQI,AQI,148.97,AQI,WARNING
19:36:25.915,SENSOR-HUMID,HUMIDITY,64.38,%,NORMAL
19:36:25.915,SENSOR-TEMP,TEMP,34.41,C,NORMAL
19:36:25.915,SENSOR-SOIL,SOIL_MOIST,57.58,%,NORMAL
19:36:25.915,SENSOR-UV,UV_INDEX,0.09,UV,NORMAL
19:36:25.917,SENSOR-RAIN,RAINFALL,17.09,mm,NORMAL
19:36:25.918,SENSOR-AQI,AQI,178.73,AQI,CRITICAL
19:36:25.918,SENSOR-WIND,WIND,40.42,km/h,WARNING
19:36:25.918,SENSOR-TEMP,TEMP,27.16,C,NORMAL
19:36:25.918,SENSOR-RAIN,RAINFALL,12.69,mm,NORMAL
19:36:25.918,SENSOR-HUMID,HUMIDITY,34.29,%,NORMAL
19:36:25.919,SENSOR-UV,UV_INDEX,4.06,UV,NORMAL
19:36:25.920,SENSOR-SOIL,SOIL_MOIST,63.09,%,NORMAL
19:36:25.921,SENSOR-AQI,AQI,27.47,AQI,NORMAL
19:36:25.921,SENSOR-UV,UV_INDEX,0.22,UV,NORMAL
19:36:25.922,SENSOR-RAIN,RAINFALL,35.42,mm,CRITICAL
19:36:25.922,SENSOR-TEMP,TEMP,39.44,C,CRITICAL
19:36:25.922,SENSOR-WIND,WIND,23.68,km/h,NORMAL
19:36:25.922,SENSOR-HUMID,HUMIDITY,98.13,%,CRITICAL
19:36:25.923,SENSOR-SOIL,SOIL_MOIST,19.78,%,CRITICAL
19:36:25.923,SENSOR-AQI,AQI,61.16,AQI,NORMAL
19:36:25.923,SENSOR-UV,UV_INDEX,3.64,UV,NORMAL
19:36:25.925,SENSOR-SOIL,SOIL_MOIST,36.59,%,NORMAL
19:36:25.926,SENSOR-TEMP,TEMP,40.23,C,CRITICAL
19:36:25.926,SENSOR-RAIN,RAINFALL,47.51,mm,CRITICAL
19:36:25.928,SENSOR-SOIL,SOIL_MOIST,54.53,%,NORMAL
19:36:25.928,SENSOR-HUMID,HUMIDITY,62.68,%,NORMAL
19:36:25.928,SENSOR-UV,UV_INDEX,5.59,UV,NORMAL
19:36:25.928,SENSOR-AQI,AQI,139.86,AQI,WARNING
19:36:25.928,SENSOR-WIND,WIND,65.14,km/h,CRITICAL
19:36:25.930,SENSOR-TEMP,TEMP,27.26,C,NORMAL
19:36:25.930,SENSOR-SOIL,SOIL_MOIST,14.35,%,CRITICAL
19:36:25.931,SENSOR-UV,UV_INDEX,0.41,UV,NORMAL
19:36:25.931,SENSOR-RAIN,RAINFALL,24.15,mm,NORMAL
19:36:25.932,SENSOR-HUMID,HUMIDITY,39.82,%,NORMAL
19:36:25.932,SENSOR-WIND,WIND,56.71,km/h,CRITICAL
19:36:25.932,SENSOR-AQI,AQI,42.65,AQI,NORMAL
19:36:25.934,SENSOR-TEMP,TEMP,33.6,C,NORMAL
19:36:25.936,SENSOR-SOIL,SOIL_MOIST,40.02,%,NORMAL
19:36:25.936,SENSOR-HUMID,HUMIDITY,73.55,%,NORMAL
19:36:25.936,SENSOR-AQI,AQI,122.05,AQI,WARNING
19:36:25.937,SENSOR-TEMP,TEMP,36.71,C,CRITICAL
19:36:25.937,SENSOR-RAIN,RAINFALL,39.07,mm,CRITICAL
19:36:25.937,SENSOR-WIND,WIND,55.37,km/h,CRITICAL
19:36:25.937,SENSOR-UV,UV_INDEX,0.93,UV,NORMAL
19:36:25.938,SENSOR-AQI,AQI,156.47,AQI,CRITICAL
19:36:25.939,SENSOR-SOIL,SOIL_MOIST,56.68,%,NORMAL
19:36:25.940,SENSOR-HUMID,HUMIDITY,96.23,%,CRITICAL
19:36:25.940,SENSOR-WIND,WIND,43.73,km/h,WARNING
19:36:25.941,SENSOR-RAIN,RAINFALL,24.82,mm,NORMAL
19:36:25.941,SENSOR-AQI,AQI,165.08,AQI,CRITICAL
19:36:25.941,SENSOR-UV,UV_INDEX,6.37,UV,WARNING
19:36:25.942,SENSOR-TEMP,TEMP,33.92,C,NORMAL
19:36:25.943,SENSOR-SOIL,SOIL_MOIST,53.57,%,NORMAL
19:36:25.943,SENSOR-HUMID,HUMIDITY,73.64,%,NORMAL
19:36:25.943,SENSOR-WIND,WIND,77.7,km/h,CRITICAL
19:36:25.945,SENSOR-TEMP,TEMP,36.68,C,CRITICAL
19:36:25.945,SENSOR-UV,UV_INDEX,5.85,UV,NORMAL
19:36:25.946,SENSOR-HUMID,HUMIDITY,72.29,%,NORMAL
19:36:25.946,SENSOR-AQI,AQI,172.84,AQI,CRITICAL
19:36:25.946,SENSOR-SOIL,SOIL_MOIST,60.24,%,NORMAL
19:36:25.947,SENSOR-TEMP,TEMP,21.56,C,NORMAL
19:36:25.947,SENSOR-RAIN,RAINFALL,5.85,mm,NORMAL
19:36:25.947,SENSOR-WIND,WIND,17.58,km/h,NORMAL
19:36:25.949,SENSOR-UV,UV_INDEX,8.56,UV,CRITICAL
19:36:25.950,SENSOR-TEMP,TEMP,35.58,C,CRITICAL
19:36:25.951,SENSOR-RAIN,RAINFALL,46.35,mm,CRITICAL
19:36:25.951,SENSOR-SOIL,SOIL_MOIST,44.6,%,NORMAL
19:36:25.951,SENSOR-WIND,WIND,31.2,km/h,WARNING
19:36:25.951,SENSOR-HUMID,HUMIDITY,48.22,%,NORMAL
19:36:25.951,SENSOR-AQI,AQI,187.27,AQI,CRITICAL
19:36:25.953,SENSOR-HUMID,HUMIDITY,98.43,%,CRITICAL
19:36:25.953,SENSOR-AQI,AQI,183.16,AQI,CRITICAL
19:36:25.954,SENSOR-UV,UV_INDEX,0.18,UV,NORMAL
19:36:25.954,SENSOR-SOIL,SOIL_MOIST,16.59,%,CRITICAL
19:36:25.954,SENSOR-RAIN,RAINFALL,4.53,mm,NORMAL
19:36:25.955,SENSOR-TEMP,TEMP,32.87,C,NORMAL
19:36:25.955,SENSOR-HUMID,HUMIDITY,36.06,%,NORMAL
19:36:25.955,SENSOR-AQI,AQI,41.4,AQI,NORMAL
19:36:25.955,SENSOR-WIND,WIND,78.97,km/h,CRITICAL
19:36:25.956,SENSOR-RAIN,RAINFALL,39.09,mm,CRITICAL
19:36:25.957,SENSOR-SOIL,SOIL_MOIST,50.25,%,NORMAL
19:36:25.958,SENSOR-WIND,WIND,78.75,km/h,CRITICAL
19:36:25.958,SENSOR-HUMID,HUMIDITY,84.13,%,NORMAL
19:36:25.959,SENSOR-AQI,AQI,172.11,AQI,CRITICAL
19:36:25.959,SENSOR-TEMP,TEMP,19.07,C,NOTICE
19:36:25.959,SENSOR-UV,UV_INDEX,7.62,UV,WARNING
19:36:25.960,SENSOR-RAIN,RAINFALL,3.29,mm,NORMAL
19:36:25.961,SENSOR-HUMID,HUMIDITY,66.49,%,NORMAL
19:36:25.962,SENSOR-SOIL,SOIL_MOIST,61.74,%,NORMAL
19:36:25.963,SENSOR-TEMP,TEMP,22.95,C,NORMAL
19:36:25.963,SENSOR-HUMID,HUMIDITY,95.73,%,CRITICAL
19:36:25.963,SENSOR-UV,UV_INDEX,5.54,UV,NORMAL
19:36:25.963,SENSOR-WIND,WIND,41.06,km/h,WARNING
19:36:25.963,SENSOR-AQI,AQI,162.82,AQI,CRITICAL
19:36:25.965,SENSOR-AQI,AQI,46.94,AQI,NORMAL
19:36:25.965,SENSOR-UV,UV_INDEX,2.02,UV,NORMAL
19:36:25.965,SENSOR-RAIN,RAINFALL,3.83,mm,NORMAL
19:36:25.966,SENSOR-SOIL,SOIL_MOIST,10.45,%,CRITICAL
19:36:25.966,SENSOR-WIND,WIND,74.54,km/h,CRITICAL
19:36:25.968,SENSOR-AQI,AQI,199.78,AQI,CRITICAL
19:36:25.969,SENSOR-HUMID,HUMIDITY,66.94,%,NORMAL
19:36:25.969,SENSOR-WIND,WIND,10.14,km/h,NORMAL
19:36:25.969,SENSOR-TEMP,TEMP,40.98,C,CRITICAL
19:36:25.969,SENSOR-UV,UV_INDEX,2.64,UV,NORMAL
19:36:25.970,SENSOR-RAIN,RAINFALL,0.89,mm,NORMAL
19:36:25.970,SENSOR-SOIL,SOIL_MOIST,40.38,%,NORMAL
19:36:25.971,SENSOR-WIND,WIND,40.06,km/h,WARNING
19:36:25.972,SENSOR-AQI,AQI,25.18,AQI,NORMAL
19:36:25.972,SENSOR-TEMP,TEMP,18.41,C,NOTICE
19:36:25.973,SENSOR-UV,UV_INDEX,7.2,UV,WARNING
19:36:25.973,SENSOR-HUMID,HUMIDITY,75.69,%,NORMAL
19:36:25.974,SENSOR-RAIN,RAINFALL,45.59,mm,CRITICAL
19:36:25.974,SENSOR-SOIL,SOIL_MOIST,56.37,%,NORMAL
19:36:25.974,SENSOR-WIND,WIND,5.41,km/h,NORMAL
19:36:25.974,SENSOR-AQI,AQI,24.78,AQI,NORMAL
19:36:25.975,SENSOR-HUMID,HUMIDITY,73.77,%,NORMAL
19:36:25.976,SENSOR-TEMP,TEMP,28.14,C,NORMAL
19:36:25.977,SENSOR-UV,UV_INDEX,9.97,UV,CRITICAL
19:36:25.977,SENSOR-WIND,WIND,63.34,km/h,CRITICAL
19:36:25.978,SENSOR-AQI,AQI,66.35,AQI,NORMAL
19:36:25.978,SENSOR-HUMID,HUMIDITY,30.79,%,NORMAL
19:36:25.978,SENSOR-RAIN,RAINFALL,13.12,mm,NORMAL
19:36:25.979,SENSOR-HUMID,HUMIDITY,60.73,%,NORMAL
19:36:25.979,SENSOR-TEMP,TEMP,39.54,C,CRITICAL
19:36:25.979,SENSOR-SOIL,SOIL_MOIST,73.69,%,NORMAL
19:36:25.979,SENSOR-AQI,AQI,168.19,AQI,CRITICAL
19:36:25.981,SENSOR-UV,UV_INDEX,3.9,UV,NORMAL
19:36:25.981,SENSOR-WIND,WIND,70.88,km/h,CRITICAL
19:36:25.982,SENSOR-HUMID,HUMIDITY,88.46,%,CRITICAL
19:36:25.982,SENSOR-AQI,AQI,152.16,AQI,CRITICAL
19:36:25.982,SENSOR-RAIN,RAINFALL,4.98,mm,NORMAL
19:36:25.982,SENSOR-TEMP,TEMP,40.07,C,CRITICAL
19:36:25.982,SENSOR-SOIL,SOIL_MOIST,65.68,%,NORMAL
19:36:25.984,SENSOR-RAIN,RAINFALL,18.61,mm,NORMAL
19:36:25.984,SENSOR-UV,UV_INDEX,9.64,UV,CRITICAL
19:36:25.987,SENSOR-HUMID,HUMIDITY,57.96,%,NORMAL
19:36:25.987,SENSOR-SOIL,SOIL_MOIST,22.76,%,WARNING
19:36:25.987,SENSOR-TEMP,TEMP,24.48,C,NORMAL
19:36:25.987,SENSOR-WIND,WIND,51.15,km/h,CRITICAL
19:36:25.987,SENSOR-UV,UV_INDEX,6.58,UV,WARNING
19:36:25.989,SENSOR-RAIN,RAINFALL,30.21,mm,CRITICAL
19:36:25.990,SENSOR-SOIL,SOIL_MOIST,48.19,%,NORMAL
19:36:25.990,SENSOR-UV,UV_INDEX,0.33,UV,NORMAL
19:36:25.990,SENSOR-TEMP,TEMP,40.96,C,CRITICAL
19:36:25.991,SENSOR-HUMID,HUMIDITY,42.21,%,NORMAL
19:36:25.991,SENSOR-RAIN,RAINFALL,26.87,mm,CRITICAL
19:36:25.991,SENSOR-WIND,WIND,3.99,km/h,NORMAL
19:36:25.995,SENSOR-HUMID,HUMIDITY,31.71,%,NORMAL
19:36:25.995,SENSOR-RAIN,RAINFALL,14.94,mm,NORMAL
19:36:25.995,SENSOR-UV,UV_INDEX,8.38,UV,CRITICAL
19:36:25.996,SENSOR-SOIL,SOIL_MOIST,45.65,%,NORMAL
19:36:25.996,SENSOR-WIND,WIND,56.42,km/h,CRITICAL
19:36:25.996,SENSOR-TEMP,TEMP,24.7,C,NORMAL
19:36:25.997,SENSOR-SOIL,SOIL_MOIST,55.32,%,NORMAL
19:36:25.997,SENSOR-WIND,WIND,32.06,km/h,WARNING
19:36:25.999,SENSOR-SOIL,SOIL_MOIST,79.44,%,NORMAL
19:36:25.999,SENSOR-UV,UV_INDEX,0.78,UV,NORMAL
19:36:25.999,SENSOR-RAIN,RAINFALL,48.27,mm,CRITICAL
19:36:25.999,SENSOR-WIND,WIND,66.48,km/h,CRITICAL
19:36:26.001,SENSOR-WIND,WIND,58.43,km/h,CRITICAL
19:36:26.001,SENSOR-HUMID,HUMIDITY,71.03,%,NORMAL
19:36:26.002,SENSOR-RAIN,RAINFALL,46.72,mm,CRITICAL
19:36:26.004,SENSOR-SOIL,SOIL_MOIST,72.99,%,NORMAL
19:36:26.004,SENSOR-UV,UV_INDEX,9.5,UV,CRITICAL
19:36:26.004,SENSOR-RAIN,RAINFALL,17.71,mm,NORMAL
19:36:26.006,SENSOR-HUMID,HUMIDITY,44.53,%,NORMAL
19:36:26.008,SENSOR-UV,UV_INDEX,6.79,UV,WARNING
19:36:26.008,SENSOR-RAIN,RAINFALL,41.76,mm,CRITICAL
19:36:26.010,SENSOR-HUMID,HUMIDITY,30.38,%,NORMAL
19:36:26.011,SENSOR-UV,UV_INDEX,9.92,UV,CRITICAL
19:36:26.013,SENSOR-RAIN,RAINFALL,17.74,mm,NORMAL
19:36:26.014,SENSOR-HUMID,HUMIDITY,30.25,%,NORMAL
19:36:26.015,SENSOR-UV,UV_INDEX,11.0,UV,CRITICAL
19:36:26.018,SENSOR-RAIN,RAINFALL,34.43,mm,CRITICAL
19:36:26.018,SENSOR-HUMID,HUMIDITY,55.2,%,NORMAL
19:36:26.019,SENSOR-UV,UV_INDEX,5.73,UV,NORMAL
19:36:26.021,SENSOR-RAIN,RAINFALL,13.96,mm,NORMAL
19:36:26.023,SENSOR-HUMID,HUMIDITY,56.68,%,NORMAL
19:36:26.024,SENSOR-RAIN,RAINFALL,1.65,mm,NORMAL
19:36:26.025,SENSOR-HUMID,HUMIDITY,80.84,%,NORMAL
19:36:26.028,SENSOR-RAIN,RAINFALL,0.75,mm,NORMAL
19:36:26.033,SENSOR-RAIN,RAINFALL,46.81,mm,CRITICAL
19:36:26.037,SENSOR-RAIN,RAINFALL,30.43,mm,CRITICAL
19:36:26.039,SENSOR-RAIN,RAINFALL,5.99,mm,NORMAL
