date,day_name,month,month_num,year,season,hour,temperature,humidity,rainfall,wind_speed,wind_direction,aqi,heat_index,evapotranspiration,dew_point,water_deficit,alert_level,overall_status,latitude,longitude,station_id,location,source
2026-01-25,Sunday,January,1,2026,Dry (Dec-Feb),12,25.7,50.8,0.0,13.3,SE,61,22.72,0.7,34.57,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-01-26,Monday,January,1,2026,Dry (Dec-Feb),12,18.4,57.7,0.0,24.7,SW,87,15.56,0.54,27.96,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-01-27,Tuesday,January,1,2026,Dry (Dec-Feb),12,23.4,68.8,0.0,16.0,W,58,20.79,0.53,35.35,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-01-28,Wednesday,January,1,2026,Dry (Dec-Feb),12,26.9,48.1,0.0,10.4,N,42,23.87,0.74,35.37,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-01-29,Thursday,January,1,2026,Dry (Dec-Feb),12,26.3,61.0,0.0,21.1,E,88,23.53,0.63,37.08,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-01-30,Friday,January,1,2026,Dry (Dec-Feb),12,21.9,53.5,0.0,20.2,E,42,18.98,0.62,30.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-01-31,Saturday,January,1,2026,Dry (Dec-Feb),12,26.9,62.1,0.0,19.5,NW,40,24.15,0.63,37.93,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-01,Sunday,February,2,2026,Dry (Dec-Feb),12,30.6,71.4,0.0,20.0,E,86,28.04,0.6,43.73,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-02,Monday,February,2,2026,Dry (Dec-Feb),12,20.9,47.2,0.0,17.0,SW,73,17.85,0.65,28.82,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-03,Tuesday,February,2,2026,Dry (Dec-Feb),12,25.6,49.3,4.1,13.5,SW,85,22.59,0.71,34.2,0.9,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-04,Wednesday,February,2,2026,Dry (Dec-Feb),12,27.8,51.1,7.7,23.9,SW,68,24.83,0.73,36.87,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-05,Thursday,February,2,2026,Dry (Dec-Feb),12,26.4,49.9,0.0,24.0,E,50,23.41,0.72,35.16,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-06,Friday,February,2,2026,Dry (Dec-Feb),12,23.8,51.5,0.0,6.0,NW,47,20.84,0.67,32.67,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-07,Saturday,February,2,2026,Dry (Dec-Feb),12,26.7,60.5,0.0,15.8,N,91,23.92,0.64,37.42,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-08,Sunday,February,2,2026,Dry (Dec-Feb),12,23.5,48.9,1.3,12.8,S,65,20.49,0.68,31.89,3.7,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-09,Monday,February,2,2026,Dry (Dec-Feb),12,27.3,57.5,0.0,6.4,SW,67,24.46,0.68,37.52,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-10,Tuesday,February,2,2026,Dry (Dec-Feb),12,28.5,56.3,0.0,13.9,W,53,25.63,0.7,38.59,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-11,Wednesday,February,2,2026,Dry (Dec-Feb),12,19.2,46.3,0.0,25.2,E,88,16.13,0.62,26.87,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-12,Thursday,February,2,2026,Dry (Dec-Feb),12,23.5,62.2,0.0,28.0,SE,70,20.75,0.58,34.26,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-13,Friday,February,2,2026,Dry (Dec-Feb),12,22.3,51.2,0.0,21.0,E,87,19.33,0.64,31.01,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-14,Saturday,February,2,2026,Dry (Dec-Feb),12,30.0,66.6,0.0,23.6,S,83,27.34,0.64,42.15,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-15,Sunday,February,2,2026,Dry (Dec-Feb),12,25.6,48.9,0.0,13.9,SE,94,22.59,0.71,34.13,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-16,Monday,February,2,2026,Dry (Dec-Feb),12,24.8,65.2,0.0,20.7,N,68,22.11,0.58,36.22,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-17,Tuesday,February,2,2026,Dry (Dec-Feb),12,20.6,60.3,0.0,10.3,S,41,17.81,0.56,30.79,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-18,Wednesday,February,2,2026,Dry (Dec-Feb),12,20.2,49.8,0.0,11.1,NW,42,17.2,0.62,28.53,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-19,Thursday,February,2,2026,Dry (Dec-Feb),12,24.8,66.8,0.0,11.8,W,47,22.15,0.56,36.51,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-20,Friday,February,2,2026,Dry (Dec-Feb),12,22.3,62.1,0.0,17.7,SE,75,19.55,0.57,32.94,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-21,Saturday,February,2,2026,Dry (Dec-Feb),12,21.6,51.5,0.0,13.1,E,83,18.64,0.63,30.32,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-22,Sunday,February,2,2026,Dry (Dec-Feb),12,21.8,68.4,0.0,22.2,NW,51,19.18,0.51,33.53,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-23,Monday,February,2,2026,Dry (Dec-Feb),12,31.8,48.3,0.0,8.4,W,64,28.77,0.82,40.63,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-24,Tuesday,February,2,2026,Dry (Dec-Feb),12,25.3,71.0,0.0,19.7,SE,41,22.73,0.53,37.83,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-25,Wednesday,February,2,2026,Dry (Dec-Feb),12,24.1,45.3,0.0,8.5,NE,42,21.01,0.71,31.89,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-26,Thursday,February,2,2026,Dry (Dec-Feb),12,28.7,59.3,6.1,23.7,S,94,25.89,0.68,39.36,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-27,Friday,February,2,2026,Dry (Dec-Feb),12,27.9,49.5,0.0,9.9,NW,81,24.9,0.75,36.69,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-02-28,Saturday,February,2,2026,Dry (Dec-Feb),12,29.4,57.7,0.0,11.1,SE,74,26.56,0.71,39.82,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-01,Sunday,March,3,2026,Long Rains,12,22.0,88.8,24.5,11.5,N,51,19.79,0.31,37.46,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-02,Monday,March,3,2026,Long Rains,12,23.8,67.8,0.0,11.7,NE,49,21.17,0.54,35.6,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-03,Tuesday,March,3,2026,Long Rains,12,20.6,79.8,16.5,12.7,SE,35,18.21,0.4,34.26,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-04,Wednesday,March,3,2026,Long Rains,12,25.1,97.0,30.0,17.5,NW,41,23.05,0.17,42.5,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-05,Thursday,March,3,2026,Long Rains,12,25.1,75.6,0.0,7.7,SE,41,22.62,0.49,38.47,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-06,Friday,March,3,2026,Long Rains,12,26.4,77.1,23.1,3.1,NW,38,23.95,0.49,40.18,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-07,Saturday,March,3,2026,Long Rains,12,27.6,74.2,34.0,16.5,SE,62,25.09,0.53,40.96,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-08,Sunday,March,3,2026,Long Rains,12,19.4,91.5,34.8,4.9,E,56,17.24,0.25,35.03,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-09,Monday,March,3,2026,Long Rains,12,23.4,90.5,20.7,12.5,W,50,21.22,0.29,39.35,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-10,Tuesday,March,3,2026,Long Rains,12,21.3,72.4,0.0,15.9,SW,37,18.76,0.47,33.7,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-11,Wednesday,March,3,2026,Long Rains,12,17.3,98.0,35.3,9.2,E,60,15.27,0.11,33.83,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-12,Thursday,March,3,2026,Long Rains,12,23.4,73.6,31.1,15.5,NE,61,20.88,0.49,36.22,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-13,Friday,March,3,2026,Long Rains,12,24.8,75.4,34.9,9.8,SW,53,22.32,0.49,38.1,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-14,Saturday,March,3,2026,Long Rains,12,27.8,75.4,6.0,16.1,SW,37,25.32,0.52,41.41,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-15,Sunday,March,3,2026,Long Rains,12,29.7,87.9,15.5,10.8,W,47,27.47,0.38,45.94,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-16,Monday,March,3,2026,Long Rains,12,28.4,65.4,0.0,10.7,S,45,25.72,0.63,40.18,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-17,Tuesday,March,3,2026,Long Rains,12,24.7,89.9,29.5,7.9,S,49,22.51,0.31,40.7,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-18,Wednesday,March,3,2026,Long Rains,12,20.7,87.1,30.5,9.8,S,41,18.45,0.32,35.69,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-19,Thursday,March,3,2026,Long Rains,12,28.0,69.1,0.0,4.1,E,48,25.39,0.59,40.44,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-20,Friday,March,3,2026,Long Rains,12,29.1,65.8,3.0,5.5,N,34,26.43,0.63,41.02,2.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-21,Saturday,March,3,2026,Long Rains,12,20.7,81.3,0.0,16.1,S,58,18.34,0.38,34.64,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-22,Sunday,March,3,2026,Long Rains,12,24.8,84.0,7.8,11.0,SW,56,22.49,0.39,39.7,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-23,Monday,March,3,2026,Long Rains,12,25.0,70.1,0.0,11.8,W,35,22.41,0.54,37.34,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-24,Tuesday,March,3,2026,Long Rains,12,20.8,74.6,17.0,14.5,SE,64,18.3,0.45,33.54,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-25,Wednesday,March,3,2026,Long Rains,12,23.5,68.5,0.0,5.2,W,36,20.88,0.53,35.4,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-26,Thursday,March,3,2026,Long Rains,12,21.4,74.8,0.0,7.9,N,69,18.91,0.45,34.24,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-27,Friday,March,3,2026,Long Rains,12,18.7,88.8,37.5,9.8,SE,53,16.49,0.28,33.76,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-28,Saturday,March,3,2026,Long Rains,12,28.3,81.2,31.8,6.9,E,52,25.94,0.46,43.07,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-29,Sunday,March,3,2026,Long Rains,12,24.3,72.9,0.0,3.2,SW,45,21.77,0.5,37.08,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-30,Monday,March,3,2026,Long Rains,12,21.4,82.3,0.0,6.5,W,42,19.06,0.38,35.6,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-03-31,Tuesday,March,3,2026,Long Rains,12,28.7,70.6,0.0,11.5,SE,66,26.12,0.58,41.49,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-01,Wednesday,April,4,2026,Long Rains,12,18.6,85.9,0.0,12.9,W,44,16.33,0.31,33.12,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-02,Thursday,April,4,2026,Long Rains,12,22.8,94.9,43.5,9.3,N,33,20.71,0.21,39.49,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-03,Friday,April,4,2026,Long Rains,12,22.8,78.5,37.8,2.7,NW,43,20.38,0.43,36.46,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-04,Saturday,April,4,2026,Long Rains,12,22.9,80.9,0.0,11.7,SE,42,20.53,0.41,37.01,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-05,Sunday,April,4,2026,Long Rains,12,28.0,73.6,29.4,3.9,N,38,25.48,0.54,41.29,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-06,Monday,April,4,2026,Long Rains,12,18.1,88.0,0.0,13.8,S,49,15.87,0.29,32.94,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-07,Tuesday,April,4,2026,Long Rains,12,17.9,85.2,0.0,4.4,N,41,15.62,0.32,32.22,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-08,Wednesday,April,4,2026,Long Rains,12,21.2,87.0,0.0,8.7,E,53,18.95,0.32,36.23,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-09,Thursday,April,4,2026,Long Rains,12,18.7,92.3,26.6,4.1,E,27,16.56,0.23,34.39,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-10,Friday,April,4,2026,Long Rains,12,26.8,82.6,24.0,9.0,W,48,24.46,0.43,41.67,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-11,Saturday,April,4,2026,Long Rains,12,24.9,76.5,30.9,5.9,W,56,22.44,0.48,38.41,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-12,Sunday,April,4,2026,Long Rains,12,20.1,77.4,20.3,7.5,SW,43,17.66,0.41,33.27,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-13,Monday,April,4,2026,Long Rains,12,20.0,94.2,31.9,3.0,NW,59,17.9,0.21,36.2,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-14,Tuesday,April,4,2026,Long Rains,12,18.2,83.4,32.2,12.5,E,53,15.88,0.34,32.23,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-15,Wednesday,April,4,2026,Long Rains,12,26.0,76.4,6.9,3.2,SW,38,23.54,0.49,39.61,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-16,Thursday,April,4,2026,Long Rains,12,27.5,96.2,30.9,14.9,N,60,25.44,0.2,45.07,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-17,Friday,April,4,2026,Long Rains,12,22.5,86.2,24.1,9.3,W,27,20.24,0.34,37.54,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-18,Saturday,April,4,2026,Long Rains,12,27.3,73.9,12.1,13.5,SW,49,24.79,0.53,40.58,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-19,Sunday,April,4,2026,Long Rains,12,19.6,66.0,9.7,2.1,W,57,16.93,0.5,30.7,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-20,Monday,April,4,2026,Long Rains,12,25.6,75.9,38.2,8.4,E,28,23.13,0.49,39.07,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-21,Tuesday,April,4,2026,Long Rains,12,25.5,92.5,9.4,4.1,S,54,23.36,0.27,42.09,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-22,Wednesday,April,4,2026,Long Rains,12,23.4,72.6,15.9,13.6,SE,55,20.86,0.5,36.04,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-23,Thursday,April,4,2026,Long Rains,12,27.3,90.5,29.9,2.8,N,39,25.12,0.32,43.74,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-24,Friday,April,4,2026,Long Rains,12,22.2,86.5,28.2,14.4,SW,59,19.94,0.34,37.26,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-25,Saturday,April,4,2026,Long Rains,12,20.9,70.9,0.0,4.3,NW,55,18.33,0.48,32.99,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-26,Sunday,April,4,2026,Long Rains,12,24.7,89.1,51.0,3.5,SE,52,22.5,0.32,40.55,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-27,Monday,April,4,2026,Long Rains,12,21.2,98.0,52.6,8.1,W,63,19.17,0.13,38.26,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-28,Tuesday,April,4,2026,Long Rains,12,24.4,75.4,18.7,5.3,NE,50,21.92,0.48,37.66,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-29,Wednesday,April,4,2026,Long Rains,12,20.2,80.3,36.8,7.4,S,40,17.82,0.39,33.9,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-04-30,Thursday,April,4,2026,Long Rains,12,24.9,92.8,8.4,8.9,NE,45,22.77,0.26,41.47,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-01,Friday,May,5,2026,Long Rains,12,16.8,98.0,11.4,10.2,NW,33,14.77,0.11,33.26,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-02,Saturday,May,5,2026,Long Rains,12,18.4,86.2,42.3,9.5,NE,53,16.14,0.31,32.95,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-03,Sunday,May,5,2026,Long Rains,12,24.3,88.1,37.6,10.9,W,54,22.07,0.33,39.91,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-04,Monday,May,5,2026,Long Rains,12,20.5,79.7,14.7,11.8,NE,30,18.11,0.4,34.13,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-05,Tuesday,May,5,2026,Long Rains,12,22.0,83.8,28.2,15.8,E,28,19.69,0.37,36.54,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-06,Wednesday,May,5,2026,Long Rains,12,16.6,80.3,11.7,14.5,N,48,14.22,0.35,29.91,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-07,Thursday,May,5,2026,Long Rains,12,20.6,88.1,0.0,9.3,E,44,18.37,0.3,35.76,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-08,Friday,May,5,2026,Long Rains,12,19.8,70.6,3.4,17.4,NE,48,17.22,0.47,31.73,1.6,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-09,Saturday,May,5,2026,Long Rains,12,18.1,94.6,34.0,11.1,E,67,16.01,0.19,34.12,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-10,Sunday,May,5,2026,Long Rains,12,18.8,88.7,17.2,10.3,W,45,16.59,0.28,33.85,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-11,Monday,May,5,2026,Long Rains,12,21.5,83.9,23.6,12.9,S,43,19.19,0.36,36.0,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-12,Tuesday,May,5,2026,Long Rains,12,26.5,83.2,42.6,12.8,N,54,24.18,0.42,41.45,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-13,Wednesday,May,5,2026,Long Rains,12,19.8,76.9,0.0,12.7,S,66,17.35,0.42,32.85,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-14,Thursday,May,5,2026,Long Rains,12,25.0,78.2,0.0,5.5,NW,29,22.58,0.46,38.84,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-15,Friday,May,5,2026,Long Rains,12,25.0,73.5,41.4,15.0,N,58,22.48,0.51,37.97,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2026-05-16,Saturday,May,5,2026,Long Rains,12,24.0,82.5,0.0,12.6,NE,57,21.66,0.4,38.53,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
